question_id,end_date,pollster,sample_size,population,politician,favorable,unfavorable,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable,results
168436,2022-09-08,Harris Poll,1854.0,rv,Tim Scott,26.0,20.0,10.0,15.0,10.0,10.0,0
169905,2022-09-08,Harris Poll,1854.0,rv,Joe Biden,39.0,54.0,20.0,20.0,13.0,41.0,0
161161,2022-09-07,Echelon Insights,1228.0,lv,Donald Trump,42.0,54.0,26.0,16.0,9.0,45.0,0
168537,2022-09-07,Echelon Insights,1228.0,lv,Ron DeSantis,34.0,37.0,24.0,11.0,9.0,28.0,0
170163,2022-09-07,Echelon Insights,1228.0,lv,Joe Biden,46.0,52.0,25.0,21.0,12.0,40.0,0
160345,2022-09-06,YouGov,1500.0,a,Donald Trump,41.0,54.0,21.0,20.0,10.0,44.0,0
160346,2022-09-06,YouGov,1337.0,rv,Donald Trump,42.0,56.0,23.0,19.0,10.0,46.0,0
169991,2022-09-06,YouGov,1500.0,a,Joe Biden,46.0,51.0,24.0,22.0,11.0,40.0,0
169992,2022-09-06,YouGov,1335.0,rv,Joe Biden,47.0,50.0,25.0,22.0,9.0,41.0,0
169642,2022-09-03,Embold Research,1223.0,rv,Donald Trump,36.0,57.0,22.0,14.0,5.0,52.0,0
170440,2022-09-03,Embold Research,1223.0,rv,Joe Biden,36.0,53.0,15.0,21.0,7.0,46.0,0
160405,2022-08-31,Global Strategy Group/GBAO/Navigator Research,1001.0,rv,Donald Trump,42.0,57.0,26.0,16.0,8.0,49.0,0
168533,2022-08-31,Global Strategy Group/GBAO/Navigator Research,1001.0,rv,Ron DeSantis,30.0,38.0,19.0,11.0,7.0,31.0,0
169858,2022-08-31,Global Strategy Group/GBAO/Navigator Research,1001.0,rv,Joe Biden,43.0,56.0,21.0,22.0,13.0,43.0,0
160087,2022-08-30,YouGov,1500.0,a,Donald Trump,41.0,53.0,24.0,17.0,10.0,43.0,0
160088,2022-08-30,YouGov,1342.0,rv,Donald Trump,42.0,53.0,25.0,17.0,9.0,44.0,0
168281,2022-08-30,YouGov,1500.0,a,Mike Pence,33.0,53.0,11.0,22.0,22.0,31.0,0
168282,2022-08-30,YouGov,1336.0,rv,Mike Pence,35.0,55.0,11.0,24.0,22.0,33.0,0
169987,2022-08-30,YouGov,1500.0,a,Joe Biden,44.0,49.0,22.0,22.0,10.0,39.0,0
169988,2022-08-30,YouGov,1339.0,rv,Joe Biden,46.0,51.0,24.0,22.0,9.0,42.0,0
160174,2022-08-29,Quinnipiac,1584.0,a,Donald Trump,34.0,56.0,,,,,0
160175,2022-08-29,Quinnipiac,1419.0,rv,Donald Trump,34.0,57.0,,,,,0
170202,2022-08-29,Quinnipiac,1584.0,a,Joe Biden,38.0,52.0,,,,,0
170204,2022-08-29,Quinnipiac,1419.0,rv,Joe Biden,40.0,52.0,,,,,0
170397,2022-08-28,Morning Consult,4420.0,a,Joe Biden,43.0,52.0,19.0,24.0,14.0,38.0,0
160090,2022-08-28,Morning Consult,2007.0,rv,Donald Trump,40.0,57.0,,,,,0
168139,2022-08-28,Morning Consult,2007.0,rv,Mike Pence,36.0,52.0,,,,,0
169778,2022-08-28,Morning Consult,2007.0,rv,Joe Biden,44.0,54.0,,,,,0
160192,2022-08-25,Fabrizio/Impact,1313.0,rv,Donald Trump,39.0,58.0,23.0,16.0,6.0,52.0,0
170222,2022-08-25,Fabrizio/Impact,1313.0,rv,Joe Biden,45.0,53.0,20.0,25.0,8.0,45.0,0
170146,2022-08-24,McLaughlin,1000.0,lv,Joe Biden,45.0,52.0,21.0,24.0,11.0,41.0,0
159871,2022-08-23,YouGov,1500.0,a,Donald Trump,39.0,56.0,21.0,18.0,12.0,44.0,0
159872,2022-08-23,YouGov,1318.0,rv,Donald Trump,40.0,57.0,22.0,18.0,12.0,45.0,0
168278,2022-08-23,YouGov,1500.0,a,Ron DeSantis,37.0,35.0,25.0,12.0,8.0,27.0,0
168279,2022-08-23,YouGov,1315.0,rv,Ron DeSantis,40.0,39.0,28.0,12.0,9.0,30.0,0
169984,2022-08-23,YouGov,1500.0,a,Joe Biden,43.0,51.0,21.0,22.0,12.0,39.0,0
169985,2022-08-23,YouGov,1312.0,rv,Joe Biden,44.0,52.0,22.0,22.0,11.0,41.0,0
159938,2022-08-22,Echelon Insights,1054.0,rv,Donald Trump,40.0,59.0,22.0,18.0,10.0,48.0,0
159939,2022-08-22,Echelon Insights,1054.0,lv,Donald Trump,40.0,59.0,22.0,17.0,10.0,48.0,0
168505,2022-08-22,Echelon Insights,1054.0,lv,Ron DeSantis,34.0,36.0,21.0,13.0,8.0,29.0,0
168506,2022-08-22,Echelon Insights,1054.0,rv,Ron DeSantis,31.0,34.0,19.0,13.0,8.0,26.0,0
170160,2022-08-22,Echelon Insights,1054.0,lv,Joe Biden,46.0,52.0,23.0,23.0,12.0,41.0,0
170161,2022-08-22,Echelon Insights,1054.0,rv,Joe Biden,46.0,52.0,21.0,25.0,14.0,38.0,0
159998,2022-08-22,Ipsos,2345.0,a,Donald Trump,43.0,52.0,,,,,0
168574,2022-08-22,Ipsos,2345.0,a,Ron DeSantis,34.0,32.0,17.0,17.0,12.0,20.0,0
168576,2022-08-22,Ipsos,2345.0,a,Nikki Haley,27.0,26.0,8.0,19.0,16.0,10.0,0
168580,2022-08-22,Ipsos,2345.0,a,Asa Hutchinson,15.0,16.0,3.0,12.0,11.0,5.0,0
168582,2022-08-22,Ipsos,2345.0,a,Mike Pence,42.0,44.0,11.0,31.0,27.0,17.0,0
168584,2022-08-22,Ipsos,2345.0,a,Tim Scott,23.0,18.0,7.0,16.0,11.0,7.0,0
170244,2022-08-22,Ipsos,2345.0,a,Joe Biden,43.0,52.0,17.0,26.0,16.0,36.0,0
159834,2022-08-21,Morning Consult,2005.0,rv,Donald Trump,40.0,57.0,,,,,0
168137,2022-08-21,Morning Consult,2005.0,rv,Mike Pence,38.0,52.0,,,,,0
169776,2022-08-21,Morning Consult,2005.0,rv,Joe Biden,44.0,54.0,,,,,0
159974,2022-08-21,Cygnal Political,5647.0,lv,Donald Trump,44.3,53.5,28.1,16.2,7.2,46.3,0
170110,2022-08-21,Cygnal Political,5647.0,lv,Joe Biden,45.2,52.8,22.8,22.4,9.7,43.0,0
170395,2022-08-17,Morning Consult,2210.0,a,Joe Biden,43.0,52.0,19.0,24.0,15.0,38.0,0
170396,2022-08-17,Morning Consult,4421.0,a,Joe Biden,42.0,53.0,19.0,24.0,14.0,39.0,0
159612,2022-08-16,YouGov,1500.0,a,Donald Trump,39.52,54.57,23.19,16.34,10.16,44.41,0
159613,2022-08-16,YouGov,1315.0,rv,Donald Trump,42.7,54.67,25.78,16.92,9.3,45.37,0
169981,2022-08-16,YouGov,1500.0,a,Joe Biden,44.0,50.0,21.0,23.0,12.0,38.0,0
169982,2022-08-16,YouGov,1310.0,rv,Joe Biden,46.0,52.0,23.0,23.0,12.0,40.0,0
159761,2022-08-16,Hart Research Associates/Public Opinion Strategies,1000.0,rv,Donald Trump,36.0,54.0,23.0,13.0,8.0,46.0,0
168541,2022-08-16,Hart Research Associates/Public Opinion Strategies,1000.0,rv,Mike Pence,25.0,44.0,9.0,16.0,22.0,22.0,0
170232,2022-08-16,Hart Research Associates/Public Opinion Strategies,1000.0,rv,Joe Biden,40.0,48.0,20.0,20.0,9.0,39.0,0
159600,2022-08-14,Morning Consult,2005.0,rv,Donald Trump,40.0,57.0,,,,,0
168131,2022-08-14,Morning Consult,2005.0,rv,Mike Pence,39.0,51.0,,,,,0
169774,2022-08-14,Morning Consult,2005.0,rv,Joe Biden,43.0,55.0,,,,,0
159788,2022-08-14,Global Strategy Group/GBAO/Navigator Research,1000.0,rv,Donald Trump,42.0,56.0,25.0,18.0,8.0,48.0,0
169856,2022-08-14,Global Strategy Group/GBAO/Navigator Research,1000.0,rv,Joe Biden,44.0,55.0,19.0,25.0,12.0,43.0,0
159468,2022-08-10,Morning Consult,2004.0,rv,Donald Trump,42.0,55.0,24.0,18.0,8.0,47.0,0
170324,2022-08-10,Morning Consult,2004.0,rv,Joe Biden,42.0,55.0,18.0,24.0,13.0,42.0,0
159355,2022-08-09,YouGov,1500.0,a,Donald Trump,40.0,56.0,20.0,20.0,12.0,44.0,0
159356,2022-08-09,YouGov,1331.0,rv,Donald Trump,41.0,58.0,21.0,20.0,12.0,46.0,0
168266,2022-08-09,YouGov,1500.0,a,Mike Pence,33.0,56.0,10.0,23.0,22.0,34.0,0
168267,2022-08-09,YouGov,1328.0,rv,Mike Pence,33.0,59.0,10.0,23.0,24.0,35.0,0
169978,2022-08-09,YouGov,1500.0,a,Joe Biden,40.0,55.0,19.0,21.0,12.0,43.0,0
169979,2022-08-09,YouGov,1326.0,rv,Joe Biden,43.0,54.0,21.0,22.0,11.0,43.0,0
159292,2022-08-08,Bullfinch,1208.0,a,Donald Trump,43.0,55.0,25.0,17.0,12.0,43.0,0
159293,2022-08-08,Bullfinch,1008.0,rv,Donald Trump,43.0,55.0,26.0,17.0,12.0,44.0,0
170099,2022-08-08,Bullfinch,1208.0,a,Joe Biden,43.0,54.0,18.0,25.0,15.0,39.0,0
170100,2022-08-08,Bullfinch,1008.0,rv,Joe Biden,43.0,54.0,20.0,24.0,14.0,40.0,0
170381,2022-08-07,Morning Consult,2005.0,rv,Joe Biden,42.0,56.0,18.0,24.0,12.0,43.0,0
159333,2022-08-07,Morning Consult,2005.0,rv,Donald Trump,40.0,57.0,,,,,0
168129,2022-08-07,Morning Consult,2005.0,rv,Mike Pence,39.0,50.0,,,,,0
169772,2022-08-07,Morning Consult,2005.0,rv,Joe Biden,41.0,56.0,,,,,0
159192,2022-08-02,YouGov,1500.0,a,Donald Trump,41.0,53.0,24.0,17.0,9.0,44.0,0
159193,2022-08-02,YouGov,1325.0,rv,Donald Trump,41.0,55.0,25.0,16.0,9.0,46.0,0
168260,2022-08-02,YouGov,1500.0,a,Mike Pence,34.0,54.0,10.0,24.0,22.0,32.0,0
168261,2022-08-02,YouGov,1322.0,rv,Mike Pence,35.0,56.0,10.0,25.0,24.0,32.0,0
169975,2022-08-02,YouGov,1500.0,a,Joe Biden,41.0,53.0,17.0,24.0,12.0,41.0,0
169976,2022-08-02,YouGov,1325.0,rv,Joe Biden,43.0,53.0,18.0,25.0,11.0,42.0,0
159438,2022-08-01,Global Strategy Group/GBAO/Navigator Research,1007.0,rv,Donald Trump,42.0,56.0,25.0,17.0,10.0,46.0,0
169854,2022-08-01,Global Strategy Group/GBAO/Navigator Research,1007.0,rv,Joe Biden,44.0,54.0,21.0,23.0,13.0,41.0,0
159285,2022-08-01,Monmouth U.,808.0,a,Donald Trump,40.0,50.0,21.0,19.0,9.0,41.0,0
159286,2022-08-01,Monmouth U.,751.0,rv,Donald Trump,42.0,49.0,22.0,20.0,9.0,40.0,0
159335,2022-08-01,Ipsos,1538.0,a,Donald Trump,33.0,60.0,12.0,21.0,13.0,47.0,0
170242,2022-08-01,Ipsos,1538.0,a,Joe Biden,34.0,57.0,8.0,26.0,20.0,37.0,0
170394,2022-07-31,Morning Consult,4420.0,a,Joe Biden,41.0,54.0,17.0,24.0,15.0,39.0,0
159679,2022-07-31,Morning Consult,4010.0,rv,Donald Trump,42.0,55.0,24.0,18.0,8.0,47.0,0
169769,2022-07-31,Morning Consult,4010.0,rv,Joe Biden,41.0,55.0,18.0,23.0,14.0,41.0,0
169771,2022-07-31,Morning Consult,2005.0,rv,Joe Biden,41.0,57.0,19.0,22.0,15.0,42.0,0
159195,2022-07-31,Morning Consult,2006.0,rv,Donald Trump,42.0,55.0,,,,,0
168127,2022-07-31,Morning Consult,2006.0,rv,Mike Pence,38.0,49.0,,,,,0
169767,2022-07-31,Morning Consult,2006.0,rv,Joe Biden,42.0,55.0,,,,,0
168527,2022-07-31,Global Strategy Group/GBAO/Navigator Research,1007.0,rv,Mike Pence,41.0,48.0,13.0,27.0,20.0,28.0,0
168529,2022-07-31,Global Strategy Group/GBAO/Navigator Research,1007.0,rv,Ron DeSantis,32.0,31.0,20.0,11.0,8.0,23.0,0
159066,2022-07-28,Harris Poll,1885.0,rv,Donald Trump,44.0,49.0,23.0,21.0,13.0,37.0,0
168418,2022-07-28,Harris Poll,1885.0,rv,Mike Pence,42.0,39.0,12.0,29.0,20.0,19.0,0
168422,2022-07-28,Harris Poll,1885.0,rv,Ron DeSantis,36.0,30.0,19.0,17.0,11.0,19.0,0
168426,2022-07-28,Harris Poll,1885.0,rv,Tim Scott,26.0,20.0,10.0,17.0,10.0,11.0,0
169903,2022-07-28,Harris Poll,1885.0,rv,Joe Biden,37.0,55.0,17.0,20.0,13.0,42.0,0
159059,2022-07-27,Rasmussen (Pulse Opinion Research),1000.0,lv,Donald Trump,49.0,47.0,29.0,20.0,9.0,38.0,0
158806,2022-07-26,YouGov,1500.0,a,Donald Trump,41.0,54.0,24.0,17.0,9.0,45.0,0
158807,2022-07-26,YouGov,1311.0,rv,Donald Trump,39.0,57.0,24.0,15.0,10.0,47.0,0
168254,2022-07-26,YouGov,1500.0,a,Mike Pence,34.0,53.0,12.0,22.0,22.0,31.0,0
168255,2022-07-26,YouGov,1306.0,rv,Mike Pence,35.0,55.0,13.0,22.0,22.0,33.0,0
169972,2022-07-26,YouGov,1500.0,a,Joe Biden,42.0,52.0,21.0,21.0,11.0,41.0,0
169973,2022-07-26,YouGov,1307.0,rv,Joe Biden,44.0,51.0,23.0,21.0,10.0,41.0,0
158752,2022-07-24,Winston,1000.0,rv,Donald Trump,38.0,58.0,,,,,0
170350,2022-07-24,Winston,1000.0,rv,Joe Biden,40.0,56.0,,,,,0
158809,2022-07-24,Morning Consult,2006.0,rv,Donald Trump,40.0,58.0,,,,,0
168123,2022-07-24,Morning Consult,2006.0,rv,Mike Pence,38.0,48.0,,,,,0
169765,2022-07-24,Morning Consult,2006.0,rv,Joe Biden,39.0,57.0,,,,,0
158312,2022-07-21,Ipsos,1005.0,a,Donald Trump,40.0,58.0,18.0,21.0,16.0,42.0,0
170393,2022-07-20,Morning Consult,2210.0,a,Joe Biden,42.0,54.0,17.0,24.0,14.0,40.0,0
158738,2022-07-20,Cygnal Political,5841.0,lv,Donald Trump,44.6,53.2,27.9,16.6,8.0,45.2,0
168456,2022-07-20,Cygnal Political,5841.0,lv,Ron DeSantis,38.6,37.3,25.5,38.6,8.9,28.4,0
170108,2022-07-20,Cygnal Political,5841.0,lv,Joe Biden,43.1,54.9,20.3,22.8,11.2,43.6,0
158141,2022-07-19,YouGov,1500.0,a,Donald Trump,42.0,53.0,22.0,20.0,9.0,44.0,0
158142,2022-07-19,YouGov,1278.0,rv,Donald Trump,43.0,54.0,23.0,20.0,8.0,46.0,0
168248,2022-07-19,YouGov,1500.0,a,Mike Pence,36.0,52.0,12.0,24.0,22.0,30.0,0
168249,2022-07-19,YouGov,1275.0,rv,Mike Pence,39.0,53.0,13.0,26.0,22.0,31.0,0
169969,2022-07-19,YouGov,1500.0,a,Joe Biden,42.0,51.0,19.0,23.0,11.0,40.0,0
169970,2022-07-19,YouGov,1276.0,rv,Joe Biden,44.0,52.0,21.0,23.0,11.0,41.0,0
158222,2022-07-18,Echelon Insights,1022.0,lv,Donald Trump,40.0,58.0,24.0,16.0,10.0,48.0,0
158223,2022-07-18,Echelon Insights,1022.0,rv,Donald Trump,39.0,59.0,23.0,17.0,12.0,47.0,0
168502,2022-07-18,Echelon Insights,1022.0,lv,Ron DeSantis,34.0,37.0,22.0,12.0,8.0,28.0,0
168503,2022-07-18,Echelon Insights,1022.0,rv,Ron DeSantis,31.0,35.0,19.0,12.0,9.0,26.0,0
170196,2022-07-18,Echelon Insights,1022.0,lv,Joe Biden,42.0,55.0,20.0,22.0,13.0,42.0,0
170197,2022-07-18,Echelon Insights,1022.0,rv,Joe Biden,42.0,55.0,19.0,23.0,15.0,39.0,0
158182,2022-07-18,Quinnipiac,1523.0,a,Donald Trump,37.0,55.0,,,,,0
158183,2022-07-18,Quinnipiac,1367.0,rv,Donald Trump,37.0,55.0,,,,,0
168654,2022-07-18,Quinnipiac,1523.0,a,Ron DeSantis,31.0,32.0,,,,,0
168656,2022-07-18,Quinnipiac,1367.0,rv,Ron DeSantis,33.0,33.0,,,,,0
170199,2022-07-18,Quinnipiac,1523.0,a,Joe Biden,35.0,58.0,,,,,0
170201,2022-07-18,Quinnipiac,1367.0,rv,Joe Biden,37.0,57.0,,,,,0
158811,2022-07-18,Global Strategy Group/GBAO/Navigator Research,1002.0,rv,Donald Trump,41.0,56.0,25.0,16.0,8.0,48.0,0
169852,2022-07-18,Global Strategy Group/GBAO/Navigator Research,1002.0,rv,Joe Biden,42.0,56.0,20.0,22.0,14.0,42.0,0
170391,2022-07-17,Morning Consult,4420.0,a,Joe Biden,41.0,54.0,17.0,24.0,15.0,39.0,0
170392,2022-07-17,Morning Consult,2210.0,a,Joe Biden,40.0,55.0,17.0,23.0,15.0,39.0,0
158097,2022-07-17,Morning Consult,2005.0,rv,Donald Trump,42.0,56.0,,,,,0
168121,2022-07-17,Morning Consult,2005.0,rv,Mike Pence,37.0,50.0,,,,,0
169763,2022-07-17,Morning Consult,2005.0,rv,Joe Biden,42.0,55.0,,,,,0
158232,2022-07-17,Marist,1160.0,a,Donald Trump,38.0,58.0,,,,,0
158233,2022-07-17,Marist,1020.0,rv,Donald Trump,39.0,57.0,,,,,0
168590,2022-07-17,Marist,1160.0,a,Mike Pence,37.0,50.0,,,,,0
168591,2022-07-17,Marist,1020.0,rv,Mike Pence,38.0,51.0,,,,,0
168593,2022-07-17,Marist,1160.0,a,Ron DeSantis,33.0,39.0,,,,,0
168594,2022-07-17,Marist,1020.0,rv,Ron DeSantis,34.0,40.0,,,,,0
170309,2022-07-13,SSRS,1459.0,a,Joe Biden,36.0,54.0,,,,,0
170311,2022-07-13,SSRS,1203.0,rv,Joe Biden,38.0,55.0,,,,,0
158243,2022-07-12,Marquette Law School,1003.0,a,Donald Trump,34.0,62.0,,,,,0
158244,2022-07-12,Marquette Law School,853.0,rv,Donald Trump,35.0,62.0,,,,,0
168611,2022-07-12,Marquette Law School,1003.0,a,Mike Pence,26.0,52.0,,,,,0
168612,2022-07-12,Marquette Law School,1003.0,a,Ron DeSantis,25.0,37.0,,,,,0
168615,2022-07-12,Marquette Law School,853.0,rv,Mike Pence,28.0,54.0,,,,,0
168616,2022-07-12,Marquette Law School,853.0,rv,Ron DeSantis,29.0,40.0,,,,,0
170277,2022-07-12,Marquette Law School,1003.0,a,Joe Biden,34.0,62.0,,,,,0
170278,2022-07-12,Marquette Law School,853.0,rv,Joe Biden,35.0,61.0,,,,,0
157874,2022-07-11,YouGov,1500.0,a,Donald Trump,41.0,53.0,24.0,17.0,9.0,44.0,0
157875,2022-07-11,YouGov,1304.0,rv,Donald Trump,42.0,55.0,25.0,17.0,9.0,46.0,0
169966,2022-07-11,YouGov,1500.0,a,Joe Biden,38.0,56.0,17.0,21.0,12.0,44.0,0
169967,2022-07-11,YouGov,1283.0,rv,Joe Biden,42.0,55.0,20.0,22.0,10.0,45.0,0
157813,2022-07-10,Morning Consult,2005.0,rv,Donald Trump,42.0,56.0,,,,,0
157877,2022-07-10,Morning Consult,2005.0,rv,Donald Trump,42.0,56.0,,,,,0
168119,2022-07-10,Morning Consult,2005.0,rv,Mike Pence,36.0,54.0,,,,,0
169761,2022-07-10,Morning Consult,2005.0,rv,Joe Biden,42.0,56.0,,,,,0
170390,2022-07-09,Morning Consult,2005.0,rv,Joe Biden,42.0,56.0,18.0,24.0,14.0,42.0,0
157811,2022-07-07,Siena College/NYT Upshot,849.0,rv,Donald Trump,39.0,57.0,21.0,18.0,8.0,49.0,0
168658,2022-07-07,Siena College/NYT Upshot,849.0,rv,Ron DeSantis,34.0,39.0,19.0,15.0,11.0,28.0,0
170304,2022-07-07,Siena College/NYT Upshot,849.0,rv,Joe Biden,39.0,58.0,14.0,25.0,18.0,40.0,0
157706,2022-07-05,YouGov,1500.0,a,Donald Trump,36.0,58.0,22.0,14.0,10.0,48.0,0
157707,2022-07-05,YouGov,1345.0,rv,Donald Trump,38.0,58.0,24.0,14.0,9.0,49.0,0
170072,2022-07-05,YouGov,1500.0,a,Joe Biden,41.0,52.0,20.0,21.0,11.0,41.0,0
170073,2022-07-05,YouGov,1333.0,rv,Joe Biden,42.0,53.0,22.0,20.0,10.0,43.0,0
157809,2022-07-05,Ipsos,1549.0,a,Donald Trump,32.0,60.0,14.0,18.0,13.0,47.0,0
170240,2022-07-05,Ipsos,1549.0,a,Joe Biden,33.0,59.0,9.0,24.0,20.0,40.0,0
157927,2022-07-04,Pew,6174.0,a,Donald Trump,38.0,60.0,14.0,24.0,14.0,46.0,0
169645,2022-07-04,Pew,3089.0,a,Mike Pence,40.0,52.0,9.0,31.0,31.0,21.0,0
170299,2022-07-04,Pew,6174.0,a,Joe Biden,43.0,55.0,12.0,31.0,19.0,37.0,0
170441,2022-07-04,Pew,6174.0,a,Joe Biden,43.0,55.0,12.0,31.0,19.0,37.0,0
169760,2022-07-03,Morning Consult,2005.0,rv,Joe Biden,41.0,56.0,19.0,22.0,15.0,42.0,0
157794,2022-07-03,Global Strategy Group/GBAO/Navigator Research,999.0,rv,Donald Trump,42.0,56.0,27.0,15.0,8.0,48.0,0
169850,2022-07-03,Global Strategy Group/GBAO/Navigator Research,999.0,rv,Joe Biden,42.0,56.0,21.0,21.0,13.0,43.0,0
169759,2022-07-02,Morning Consult,2210.0,a,Joe Biden,40.0,54.0,16.0,24.0,15.0,40.0,0
157768,2022-07-02,YouGov,1000.0,a,Donald Trump,44.0,50.0,24.0,20.0,8.0,42.0,0
168660,2022-07-02,YouGov,1000.0,a,Mike Pence,40.0,44.0,13.0,27.0,19.0,25.0,0
157647,2022-06-30,Harris Poll,1308.0,rv,Donald Trump,42.0,50.0,26.0,16.0,12.0,38.0,0
168408,2022-06-30,Harris Poll,1308.0,rv,Mike Pence,39.0,40.0,13.0,26.0,18.0,22.0,0
168412,2022-06-30,Harris Poll,1308.0,rv,Ron DeSantis,34.0,28.0,19.0,15.0,8.0,19.0,0
168416,2022-06-30,Harris Poll,1308.0,rv,Tim Scott,23.0,20.0,9.0,13.0,9.0,11.0,0
169901,2022-06-30,Harris Poll,1308.0,rv,Joe Biden,38.0,54.0,17.0,21.0,14.0,40.0,0
170389,2022-06-30,Morning Consult,2210.0,a,Joe Biden,40.0,55.0,15.0,24.0,16.0,39.0,0
157492,2022-06-28,YouGov,1500.0,a,Donald Trump,39.0,56.0,21.0,18.0,13.0,43.0,0
157494,2022-06-28,YouGov,1359.0,rv,Donald Trump,40.0,58.0,22.0,18.0,12.0,46.0,0
170069,2022-06-28,YouGov,1500.0,a,Joe Biden,41.0,53.0,20.0,21.0,10.0,43.0,0
170070,2022-06-28,YouGov,1351.0,rv,Joe Biden,44.0,53.0,22.0,22.0,9.0,44.0,0
157709,2022-06-27,Global Strategy Group/GBAO/Navigator Research,1200.0,rv,Donald Trump,44.0,54.0,27.0,17.0,8.0,47.0,0
169848,2022-06-27,Global Strategy Group/GBAO/Navigator Research,1200.0,rv,Joe Biden,43.0,56.0,19.0,23.0,13.0,43.0,0
157490,2022-06-26,Morning Consult,2004.0,rv,Donald Trump,42.0,56.0,,,,,0
168117,2022-06-26,Morning Consult,2004.0,rv,Mike Pence,38.0,50.0,,,,,0
169757,2022-06-26,Morning Consult,2004.0,rv,Joe Biden,41.0,57.0,,,,,0
169756,2022-06-25,Morning Consult,2005.0,rv,Joe Biden,44.0,53.0,24.0,21.0,10.0,43.0,0
170387,2022-06-25,Morning Consult,2005.0,rv,Joe Biden,41.0,55.0,19.0,22.0,13.0,42.0,0
170388,2022-06-25,Morning Consult,2005.0,rv,Joe Biden,42.0,55.0,17.0,24.0,12.0,43.0,0
170386,2022-06-24,Morning Consult,2210.0,a,Joe Biden,41.0,55.0,16.0,24.0,15.0,40.0,0
170144,2022-06-22,McLaughlin,1000.0,lv,Joe Biden,43.0,55.0,19.0,23.0,14.0,41.0,0
156873,2022-06-21,YouGov,1500.0,a,Donald Trump,40.0,55.0,21.0,19.0,11.0,44.0,0
156874,2022-06-21,YouGov,1290.0,rv,Donald Trump,41.0,56.0,23.0,18.0,10.0,46.0,0
170096,2022-06-21,YouGov,1500.0,a,Joe Biden,42.0,52.0,21.0,21.0,12.0,40.0,0
170097,2022-06-21,YouGov,1278.0,rv,Joe Biden,45.0,51.0,24.0,21.0,10.0,41.0,0
156819,2022-06-20,Echelon Insights,1030.0,lv,Donald Trump,39.0,59.0,,,,,0
156931,2022-06-20,Echelon Insights,1030.0,rv,Donald Trump,42.0,56.0,24.0,18.0,12.0,44.0,0
168499,2022-06-20,Echelon Insights,1030.0,lv,Ron DeSantis,31.0,37.0,20.0,11.0,9.0,28.0,0
168500,2022-06-20,Echelon Insights,1030.0,rv,Ron DeSantis,29.0,34.0,18.0,11.0,9.0,25.0,0
170193,2022-06-20,Echelon Insights,1030.0,lv,Joe Biden,44.0,54.0,24.0,19.0,13.0,42.0,0
170194,2022-06-20,Echelon Insights,1030.0,rv,Joe Biden,43.0,54.0,23.0,20.0,14.0,40.0,0
156876,2022-06-20,Morning Consult,2004.0,rv,Donald Trump,43.0,55.0,,,,,0
168115,2022-06-20,Morning Consult,2004.0,rv,Mike Pence,38.0,50.0,,,,,0
169754,2022-06-20,Morning Consult,2004.0,rv,Joe Biden,43.0,55.0,,,,,0
170106,2022-06-18,Cygnal Political,5753.0,lv,Joe Biden,42.1,56.4,20.7,21.3,10.7,45.6,0
170796,2022-06-18,Cygnal Political,5753.0,lv,Donald Trump,45.0,52.9,28.4,16.6,7.8,45.1,0
170385,2022-06-15,Morning Consult,2210.0,a,Joe Biden,41.0,54.0,17.0,24.0,13.0,41.0,0
156586,2022-06-14,YouGov,1500.0,a,Donald Trump,40.0,55.0,22.0,18.0,9.0,46.0,0
156587,2022-06-14,YouGov,1304.0,rv,Donald Trump,42.0,54.0,23.0,19.0,8.0,46.0,0
168233,2022-06-14,YouGov,1500.0,a,Mike Pence,38.0,49.0,13.0,25.0,20.0,29.0,0
168234,2022-06-14,YouGov,1296.0,rv,Mike Pence,39.0,52.0,14.0,25.0,20.0,32.0,0
170093,2022-06-14,YouGov,1500.0,a,Joe Biden,45.0,51.0,25.0,20.0,12.0,39.0,0
170094,2022-06-14,YouGov,1298.0,rv,Joe Biden,47.0,51.0,27.0,20.0,10.0,41.0,0
156712,2022-06-13,Beacon Research/Shaw & Company,1002.0,rv,Donald Trump,44.0,55.0,26.0,18.0,11.0,43.0,0
168454,2022-06-13,Beacon Research/Shaw & Company,1002.0,rv,Mike Pence,40.0,50.0,12.0,27.0,21.0,29.0,0
169885,2022-06-13,Beacon Research/Shaw & Company,1002.0,rv,Joe Biden,42.0,57.0,19.0,23.0,12.0,45.0,0
156664,2022-06-13,YouGov,1541.0,a,Donald Trump,43.0,53.0,25.0,18.0,11.0,42.0,0
156665,2022-06-13,YouGov,1243.0,rv,Donald Trump,44.0,54.0,27.0,17.0,10.0,44.0,0
168351,2022-06-13,YouGov,1541.0,a,Ron DeSantis,33.0,37.0,21.0,12.0,11.0,26.0,0
168353,2022-06-13,YouGov,1245.0,rv,Ron DeSantis,37.0,41.0,25.0,12.0,10.0,31.0,0
168354,2022-06-13,YouGov,1541.0,a,Mike Pence,36.0,48.0,11.0,25.0,22.0,26.0,0
168356,2022-06-13,YouGov,1245.0,rv,Mike Pence,38.0,52.0,11.0,27.0,23.0,29.0,0
170366,2022-06-13,YouGov,1541.0,a,Joe Biden,40.0,53.0,19.0,21.0,13.0,40.0,0
170367,2022-06-13,YouGov,1243.0,rv,Joe Biden,42.0,54.0,21.0,21.0,11.0,43.0,0
156554,2022-06-12,Morning Consult,2005.0,rv,Donald Trump,42.0,56.0,,,,,0
