question_id,end_date,pollster,sample_size,population,politician,favorable,unfavorable,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable,results
95208,2019-01-29,YouGov,1300,rv,Pete Buttigieg,11.0,13.0,3.0,8.0,5.0,8.0,out
95211,2019-01-29,YouGov,1298,rv,John K. Delaney,9.0,16.0,2.0,7.0,7.0,9.0,out
95214,2019-01-29,YouGov,1299,rv,Tulsi Gabbard,14.0,26.0,4.0,10.0,10.0,16.0,out
95217,2019-01-29,YouGov,1301,rv,Kirsten E. Gillibrand,25.0,34.0,8.0,17.0,12.0,22.0,out
95220,2019-01-29,YouGov,1302,rv,Kamala D. Harris,35.0,35.0,17.0,18.0,6.0,29.0,out
114719,2019-01-27,Morning Consult,1997,rv,Donald Trump,40.0,54.0,,,,,in
95186,2019-01-27,Morning Consult,1997,rv,Joseph R. Biden Jr.,49.0,33.0,,,,,in
95188,2019-01-27,Morning Consult,1997,rv,Bernard Sanders,44.0,39.0,,,,,out
95190,2019-01-27,Morning Consult,1997,rv,Elizabeth Warren,30.0,33.0,,,,,out
95192,2019-01-27,Morning Consult,1997,rv,Beto O'Rourke,21.0,21.0,,,,,out
95194,2019-01-27,Morning Consult,1997,rv,Kamala D. Harris,25.0,24.0,,,,,out
95196,2019-01-27,Morning Consult,1997,rv,Sherrod Brown,12.0,13.0,,,,,out
95198,2019-01-27,Morning Consult,1997,rv,Amy Klobuchar,13.0,12.0,,,,,out
95200,2019-01-27,Morning Consult,1997,rv,Cory A. Booker,21.0,22.0,,,,,out
95202,2019-01-27,Morning Consult,1997,rv,Pete Buttigieg,7.0,9.0,,,,,out
114720,2019-01-22,Morning Consult,1996,rv,Donald Trump,40.0,55.0,,,,,in
114795,2019-01-22,YouGov,1254,rv,Donald Trump,42.0,56.0,31.0,11.0,6.0,50.0,in
95143,2019-01-22,Morning Consult,1996,rv,Bernard Sanders,45.0,38.0,,,,,out
95141,2019-01-22,Morning Consult,1996,rv,Joseph R. Biden Jr.,49.0,33.0,,,,,in
95145,2019-01-22,Morning Consult,1996,rv,Elizabeth Warren,29.0,32.0,,,,,out
95183,2019-01-22,YouGov,1248,rv,Elizabeth Warren,39.0,43.0,18.0,21.0,10.0,33.0,out
95168,2019-01-22,YouGov,1245,rv,Julián Castro,26.0,26.0,7.0,19.0,9.0,17.0,out
95171,2019-01-22,YouGov,1246,rv,John K. Delaney,10.0,16.0,2.0,8.0,8.0,8.0,out
95174,2019-01-22,YouGov,1243,rv,Tulsi Gabbard,15.0,25.0,4.0,11.0,13.0,12.0,out
95177,2019-01-22,YouGov,1246,rv,Kirsten E. Gillibrand,27.0,32.0,7.0,20.0,11.0,21.0,out
95147,2019-01-22,Morning Consult,1996,rv,Beto O'Rourke,22.0,20.0,,,,,out
95149,2019-01-22,Morning Consult,1996,rv,Kamala D. Harris,24.0,19.0,,,,,out
95151,2019-01-22,Morning Consult,1996,rv,Sherrod Brown,12.0,14.0,,,,,out
95153,2019-01-22,Morning Consult,1996,rv,Amy Klobuchar,14.0,14.0,,,,,out
95155,2019-01-22,Morning Consult,1996,rv,Cory A. Booker,22.0,21.0,,,,,out
95157,2019-01-22,Morning Consult,1996,rv,Kirsten E. Gillibrand,18.0,19.0,,,,,out
114732,2019-01-21,Public Policy Polling,760,rv,Donald Trump,40.0,57.0,,,,,in
95135,2019-01-16,Harris Poll,1540,rv,Bernard Sanders,50.0,38.0,21.0,30.0,16.0,22.0,out
95139,2019-01-16,Harris Poll,1540,rv,Joseph R. Biden Jr.,56.0,32.0,23.0,33.0,16.0,16.0,in
114665,2019-01-16,Harris Poll,1540,rv,Donald Trump,41.0,55.0,22.0,19.0,12.0,43.0,in
95137,2019-01-16,Harris Poll,1540,rv,Elizabeth Warren,34.0,38.0,11.0,23.0,14.0,24.0,out
95117,2019-01-16,HarrisX,1001,rv,Eric Garcetti,14.0,13.0,6.0,8.0,6.0,7.0,out
95119,2019-01-16,HarrisX,1001,rv,John Hickenlooper,13.0,11.0,6.0,7.0,5.0,6.0,out
95127,2019-01-16,HarrisX,1001,rv,Bill de Blasio,19.0,25.0,6.0,13.0,10.0,15.0,out
95129,2019-01-16,HarrisX,1001,rv,Tulsi Gabbard,13.0,13.0,5.0,8.0,7.0,6.0,out
95131,2019-01-16,HarrisX,1001,rv,Terry R. McAuliffe,16.0,15.0,4.0,12.0,7.0,8.0,out
95133,2019-01-16,HarrisX,1001,rv,Sherrod Brown,16.0,14.0,6.0,10.0,7.0,7.0,out
114796,2019-01-15,YouGov,1283,rv,Donald Trump,44.0,54.0,32.0,12.0,6.0,48.0,in
95093,2019-01-14,Morning Consult,1984,rv,Bernard Sanders,47.0,37.0,,,,,out
114721,2019-01-14,Morning Consult,1984,rv,Donald Trump,41.0,53.0,,,,,in
95091,2019-01-14,Morning Consult,1984,rv,Joseph R. Biden Jr.,50.0,33.0,,,,,in
95095,2019-01-14,Morning Consult,1984,rv,Elizabeth Warren,30.0,33.0,,,,,out
95097,2019-01-14,Morning Consult,1984,rv,Beto O'Rourke,23.0,21.0,,,,,out
95099,2019-01-14,Morning Consult,1984,rv,Kamala D. Harris,23.0,18.0,,,,,out
95101,2019-01-14,Morning Consult,1984,rv,Sherrod Brown,14.0,13.0,,,,,out
95103,2019-01-14,Morning Consult,1984,rv,Amy Klobuchar,15.0,13.0,,,,,out
95105,2019-01-14,Morning Consult,1984,rv,Cory A. Booker,22.0,22.0,,,,,out
114734,2019-01-13,Quinnipiac University,1209,rv,Donald Trump,41.0,56.0,,,,,in
114797,2019-01-08,YouGov,1295,rv,Donald Trump,44.0,54.0,30.0,14.0,5.0,49.0,in
94993,2019-01-08,YouGov,1275,rv,Elizabeth Warren,41.0,42.0,22.0,19.0,8.0,34.0,out
114722,2019-01-06,Morning Consult,1989,rv,Donald Trump,42.0,52.0,,,,,in
94880,2019-01-06,Morning Consult,1989,rv,Joseph R. Biden Jr.,50.0,32.0,,,,,in
94882,2019-01-06,Morning Consult,1989,rv,Bernard Sanders,45.0,39.0,,,,,out
94884,2019-01-06,Morning Consult,1989,rv,Elizabeth Warren,29.0,34.0,,,,,out
94886,2019-01-06,Morning Consult,1989,rv,Beto O'Rourke,23.0,18.0,,,,,out
94888,2019-01-06,Morning Consult,1989,rv,Kamala D. Harris,21.0,20.0,,,,,out
94890,2019-01-06,Morning Consult,1989,rv,Sherrod Brown,12.0,13.0,,,,,out
94892,2019-01-06,Morning Consult,1989,rv,Amy Klobuchar,12.0,13.0,,,,,out
94894,2019-01-06,Morning Consult,1989,rv,Cory A. Booker,21.0,21.0,,,,,out
95086,2019-01-04,HarrisX,1003,rv,Joseph R. Biden Jr.,54.0,31.0,25.0,29.0,15.0,16.0,in
95075,2019-01-04,HarrisX,1003,rv,Elizabeth Warren,37.0,33.0,15.0,22.0,10.0,23.0,out
95073,2019-01-04,HarrisX,1003,rv,Bernard Sanders,46.0,40.0,19.0,27.0,19.0,21.0,out
95056,2019-01-04,HarrisX,1003,rv,Cory A. Booker,29.0,23.0,13.0,16.0,9.0,14.0,out
95058,2019-01-04,HarrisX,1003,rv,Kirsten E. Gillibrand,23.0,15.0,9.0,14.0,7.0,9.0,out
95060,2019-01-04,HarrisX,1003,rv,Michael Bloomberg,35.0,27.0,11.0,23.0,12.0,15.0,out
95062,2019-01-04,HarrisX,1003,rv,Tom Steyer,18.0,11.0,6.0,12.0,6.0,5.0,out
95064,2019-01-04,HarrisX,1003,rv,Julián Castro,19.0,14.0,8.0,11.0,7.0,7.0,out
95071,2019-01-04,HarrisX,1003,rv,Beto O'Rourke,29.0,19.0,13.0,16.0,9.0,9.0,out
95084,2019-01-04,HarrisX,1003,rv,Kamala D. Harris,27.0,20.0,13.0,14.0,7.0,13.0,out
95088,2019-01-04,HarrisX,1003,rv,Amy Klobuchar,20.0,12.0,7.0,12.0,7.0,6.0,out
